,subj_idx,date,time,trialtype,cue,response,side,error,rt,reward,iti,sex,sess
192,BG01,02-14,1317.936,S,2,0,R,0,0.761999999999944,1.52800000000002,7.08600000000001,F,2
193,BG01,02-14,1328.46,S,2,0,L,0,1.00399999999991,4.34400000000005,10.5240000000001,F,2
194,BG01,02-14,1340.594,S,8,1,R,0,0.635999999999967,2.02400000000011,12.134,F,2
195,BG01,02-14,1356.582,S,8,1,L,0,1.17799999999988,1.33600000000001,15.9880000000001,F,2
196,BG01,02-14,1403.114,S,2,0,R,0,0.924000000000206,2.5179999999998,38.2060000000001,F,2
197,BG01,02-14,1410.552,S,8,1,R,0,0.461999999999989,1.7059999999999,7.43799999999987,F,2
198,BG01,02-14,1419.224,S,2,0,L,0,0.980000000000018,1.27599999999984,8.67200000000003,F,2
199,BG01,02-14,1434.314,S,8,1,L,0,0.677999999999884,1.20400000000018,15.0900000000001,F,2
200,BG01,02-14,1454.652,S,8,1,R,0,0.360000000000127,1.47599999999989,20.338,F,2
201,BG01,02-14,1462.328,S,8,1,L,0,1.09999999999991,2.26800000000003,7.67599999999993,F,2
202,BG01,02-14,1471.212,S,2,0,L,0,1.14599999999996,1.61400000000003,8.88400000000002,F,2
203,BG01,02-14,1478.202,S,8,1,R,0,0.701999999999998,1.55199999999991,6.99000000000001,F,2
204,BG01,02-14,1492.972,S,2,0,L,0,0.836000000000013,1.46399999999994,14.77,F,2
205,BG01,02-14,1506.158,S,2,0,R,0,0.5300000000002,1.51199999999994,13.1859999999999,F,2
206,BG01,02-14,1533.488,S,2,0,L,0,0.814000000000078,1.42799999999988,27.3300000000002,F,2
207,BG01,02-14,1540.994,S,8,1,R,0,0.566000000000031,1.50399999999991,7.50599999999986,F,2
208,BG01,02-14,1561.246,S,8,1,L,0,0.41800000000012,1.25399999999991,20.2520000000002,F,2
209,BG01,02-14,1571.948,S,8,1,L,0,1.62199999999984,1.52400000000011,10.702,F,2
210,BG01,02-14,1578.364,S,2,0,L,0,0.80600000000004,1.28800000000001,6.41599999999994,F,2
211,BG01,02-14,1585.46,S,8,1,R,0,1.19400000000019,1.34399999999982,7.096,F,2
212,BG01,02-14,1594.312,S,8,1,L,0,1.548,1.61599999999999,8.85199999999986,F,2
213,BG01,02-14,1602.704,S,2,0,R,0,0.824000000000069,1.36400000000003,8.39200000000005,F,2
214,BG01,02-14,1625.244,S,2,0,L,0,1.18200000000002,2.89800000000014,22.54,F,2
215,BG01,02-14,1637.402,S,2,0,R,0,0.601999999999862,1.75800000000004,12.1580000000001,F,2
216,BG01,02-14,1660.674,S,8,1,R,0,0.466000000000122,1.58600000000001,23.2719999999999,F,2
217,BG01,02-14,1671.056,S,8,1,L,0,1.16399999999999,1.29599999999982,10.3820000000001,F,2
218,BG01,02-14,1689.37,S,8,1,R,0,0.388000000000147,1.50999999999999,18.3139999999999,F,2
219,BG01,02-14,1727.836,S,8,1,L,0,0.657999999999902,1.31200000000013,14.954,F,2
220,BG01,02-14,1765.448,S,8,1,R,0,0.442000000000007,1.65800000000013,37.6120000000001,F,2
221,BG01,02-14,1880.118,S,8,1,R,0,0.435999999999922,1.596,11.5940000000001,F,2
222,BG01,02-14,1894.066,S,2,0,L,0,0.728000000000066,1.28199999999993,13.9480000000001,F,2
223,BG01,02-14,1909.214,S,2,0,R,0,0.384000000000015,1.49199999999996,15.1479999999999,F,2
224,BG01,02-14,1930.252,S,8,1,L,0,0.476000000000113,1.61199999999985,21.038,F,2
225,BG01,02-14,1938.168,S,8,1,R,0,0.341999999999871,1.87200000000007,7.91599999999994,F,2
226,BG01,02-14,1959.62,S,2,0,R,0,0.7800000000002,1.5939999999996,21.452,F,2
227,BG01,02-14,2158.32,S,2,0,L,0,0.889999999999873,1.42799999999988,25.7340000000004,F,2
228,BG01,02-14,2166.986,S,2,0,L,0,0.676000000000386,2.57999999999993,8.66599999999971,F,2
229,BG01,02-14,2175.554,S,8,1,R,0,0.411999999999807,1.56600000000026,8.56800000000021,F,2
230,BG01,02-14,2185.976,S,8,1,L,0,0.837999999999738,1.30600000000004,10.422,F,2
231,BG01,02-14,2240.434,S,8,1,L,0,0.907999999999902,1.34999999999991,45.7920000000004,F,2
232,BG01,02-14,2254.852,S,8,1,R,0,0.454000000000178,1.47599999999966,14.4179999999997,F,2
233,BG01,02-14,2270.308,S,8,1,L,0,0.503999999999905,1.25199999999995,8.33800000000019,F,2
234,BG01,02-14,2277.238,S,8,1,L,0,1,2.05200000000013,6.92999999999984,F,2
235,BG01,02-14,2285.608,S,2,0,R,0,0.662000000000262,1.48599999999988,8.37000000000035,F,2
236,BG01,02-14,2316.564,S,8,1,R,0,0.471999999999753,1.45200000000023,30.9559999999997,F,2
237,BG01,02-14,2329.436,S,8,1,R,0,0.355999999999767,1.55600000000004,12.8720000000003,F,2
238,BG01,02-14,2336.83,S,2,0,L,0,1.0300000000002,1.22799999999961,7.39399999999978,F,2
239,BG01,02-14,2343.836,S,2,0,L,0,0.568000000000211,1.23399999999992,7.00599999999986,F,2
240,BG01,02-14,2352.02,S,2,0,R,0,1.65200000000004,1.44399999999996,8.1840000000002,F,2
241,BG01,02-14,2365.986,S,8,1,L,0,0.566000000000258,1.60599999999977,13.9659999999999,F,2
242,BG01,02-14,2372.752,S,8,1,R,0,0.521999999999935,1.65000000000009,6.76600000000008,F,2
243,BG01,02-14,2379.706,S,2,0,L,1,0.998000000000047,12.3400000000001,6.95400000000018,F,2
244,BG01,02-14,2397.038,S,2,0,R,0,0.576000000000022,1.65000000000009,17.3319999999999,F,2
245,BG01,02-14,2407.958,S,8,1,R,0,0.38799999999992,1.61400000000003,10.9200000000001,F,2
246,BG01,02-14,2415.026,S,8,1,L,0,0.546000000000277,1.55799999999999,7.06799999999976,F,2
247,BG01,02-14,2433.254,S,8,1,L,0,0.847999999999956,1.50800000000027,18.2280000000001,F,2
248,BG01,02-14,2502.328,S,8,1,R,0,0.424000000000433,1.53999999999996,18.4699999999998,F,2
249,BG01,02-14,2509.358,S,2,0,R,0,0.467999999999847,1.48799999999983,7.0300000000002,F,2
250,BG01,02-14,2518.39,S,8,1,R,0,0.478000000000066,1.78999999999996,9.0319999999997,F,2
251,BG01,02-14,2524.748,S,2,0,R,0,1.97599999999966,1.24000000000024,6.35800000000018,F,2
252,BG01,02-14,2532.076,S,2,0,L,0,0.400000000000091,2.58799999999974,7.32799999999997,F,2
253,BG01,02-14,2539.47,S,2,0,L,0,0.822000000000116,1.13400000000001,7.39399999999978,F,2
254,BG01,02-14,2545.822,S,2,0,L,0,0.4699999999998,1.85199999999986,6.35200000000032,F,2
255,BG01,02-14,2557.47,S,8,1,L,0,0.463999999999942,1.57999999999993,11.6479999999997,F,2
256,BG01,02-14,2563.24,S,2,0,R,0,0.634000000000015,1.57000000000016,5.76999999999998,F,2
257,BG01,02-14,2588.126,S,8,1,R,0,0.400000000000091,1.59799999999996,24.8860000000004,F,2
258,BG01,02-14,2612.252,S,8,1,L,0,0.619999999999891,1.43600000000015,24.1259999999998,F,2
259,BG01,02-14,2619.804,S,2,0,R,0,0.356000000000222,2.33399999999983,7.55200000000014,F,2
260,BG01,02-14,2631.806,S,8,1,R,1,0.440000000000055,0,12.002,F,2
261,BG01,02-14,2643.038,S,8,1,L,0,0.833999999999833,3.36400000000003,11.232,F,2
262,BG01,02-14,2651.848,S,2,0,L,1,0.895999999999731,0,8.80999999999995,F,2
263,BG01,02-14,2683.752,S,8,1,R,0,0.66800000000012,1.86799999999994,31.904,F,2
264,BG01,02-14,2691.04,S,8,1,L,0,0.523999999999887,1.39600000000019,7.28800000000001,F,2
265,BG01,02-14,2699.69,S,2,0,R,0,1.16000000000031,1.91399999999976,8.65000000000009,F,2
266,BG01,02-14,2714.116,S,8,1,R,0,0.38799999999992,1.70400000000018,14.4259999999999,F,2
267,BG01,02-14,2721.684,S,2,0,R,0,1.26200000000017,1.59000000000015,7.56800000000021,F,2
268,BG01,02-14,2729.63,S,2,0,L,0,1.27599999999984,1.40000000000009,7.94599999999991,F,2
